customer_id,gender,age,payment_method
C981925,Male,51,Debit Card
C237757,Male,44,Credit Card
C238083,Male,64,Cash
C306266,Female,31,Credit Card
C199858,Female,34,Debit Card
C179915,Male,40,Debit Card
C307014,Female,58,Credit Card
C280853,Male,56,Cash
C106066,Female,57,Cash
C257683,Female,38,Credit Card
C364009,Female,55,Debit Card
C325548,Female,23,Credit Card
C606953,Male,66,Cash
C920331,Male,27,Credit Card
C140413,Female,58,Credit Card
C323469,Female,32,Credit Card
C336888,Male,57,Debit Card
C148034,Male,43,Debit Card
C724391,Female,56,Cash
C180485,Female,40,Debit Card
C323464,Female,60,Cash
C326699,Male,41,Debit Card
C632826,Male,41,Credit Card
C196337,Female,54,Cash
C258995,Female,42,Debit Card
C246847,Male,56,Cash
C282894,Female,32,Credit Card
C125304,Male,59,Cash
C496516,Female,50,Cash
C831048,Male,23,Credit Card
C208819,Male,50,Credit Card
C804531,Female,55,Credit Card
C237182,Male,62,Debit Card
C131599,Female,32,Debit Card
C191057,Male,37,Debit Card
C195284,Female,63,Cash
C800785,Female,18,Credit Card
C236711,Female,22,Cash
C118689,Male,51,Cash
C194063,Female,52,Cash
C210393,Male,30,Cash
C261316,Male,32,Cash
C177823,Female,46,Cash
C748439,Male,31,Cash
C245715,Female,30,Cash
C220780,Male,24,Cash
C126392,Male,25,Cash
C149849,Female,25,Cash
C168310,Female,31,Cash
C126647,Female,54,Credit Card
C278752,Female,57,Debit Card
C111668,Male,25,Credit Card
C119364,Female,44,Cash
C158114,Female,43,Cash
C195508,Male,18,Debit Card
C317968,Female,57,Cash
C809683,Female,25,Credit Card
C228735,Female,50,Cash
C278483,Male,49,Debit Card
C158261,Male,21,Cash
C102607,Male,38,Debit Card
C808112,Male,65,Cash
C145982,Female,32,Credit Card
C325166,Female,47,Credit Card
C266175,Female,53,Credit Card
C213718,Male,34,Debit Card
C184322,Female,61,Cash
C478668,Female,19,Credit Card
C331539,Female,61,Cash
C193813,Male,33,Cash
C716870,Female,53,Cash
C168973,Male,68,Cash
C297748,Male,37,Cash
C678680,Male,69,Credit Card
C119032,Female,40,Cash
C134708,Female,67,Cash
C100299,Female,22,Credit Card
C214164,Female,34,Debit Card
C299327,Female,34,Cash
C333988,Female,56,Cash
C110568,Male,26,Credit Card
C132150,Female,69,Credit Card
C224260,Female,67,Cash
C314993,Male,61,Credit Card
C183588,Female,26,Cash
C211763,Male,63,Cash
C246898,Female,51,Credit Card
C281244,Male,60,Credit Card
C288863,Female,26,Debit Card
C582997,Male,34,Credit Card
C240916,Female,25,Cash
C108007,Male,49,Debit Card
C104963,Male,69,Cash
C286640,Male,66,Cash
C156880,Male,23,Cash
C129686,Female,18,Debit Card
C864800,Male,24,Debit Card
C223982,Female,39,Cash
C158827,Female,50,Credit Card
C253252,Male,52,Credit Card
C592891,Male,56,Cash
C287380,Female,41,Debit Card
C897202,Female,21,Debit Card
C618494,Male,42,Cash
C228922,Female,50,Credit Card
C101074,Female,53,Cash
C242798,Female,32,Credit Card
C293612,Female,60,Debit Card
C299567,Male,34,Credit Card
C352919,Female,24,Credit Card
C152959,Female,44,Cash
C104690,Female,32,Debit Card
C285884,Female,42,Cash
C257559,Male,23,Credit Card
C261635,Male,33,Cash
C316806,Male,64,Cash
C272133,Female,69,Cash
C112446,Male,30,Debit Card
C666466,Female,66,Cash
C116531,Female,68,Cash
C171015,Female,48,Cash
C480735,Male,52,Cash
C290819,Female,39,Cash
C202988,Female,29,Credit Card
C306346,Female,48,Cash
C127551,Male,50,Credit Card
C794449,Male,28,Cash
C335131,Male,64,Credit Card
C289650,Female,36,Debit Card
C230619,Male,64,Cash
C832397,Female,54,Credit Card
C277384,Female,31,Cash
C296318,Male,49,Cash
C813874,Female,51,Credit Card
C291970,Male,37,Cash
C524507,Male,52,Credit Card
C230270,Female,64,Cash
C307870,Female,65,Credit Card
C294623,Female,53,Cash
C205178,Male,30,Cash
C264585,Male,52,Debit Card
C145059,Male,32,Credit Card
C158616,Male,40,Credit Card
C955218,Female,53,Debit Card
C710954,Male,39,Credit Card
C947516,Female,56,Credit Card
C305734,Female,19,Credit Card
C539840,Male,19,Debit Card
C251005,Female,67,Credit Card
C136395,Female,59,Debit Card
C898202,Male,63,Credit Card
C320598,Male,68,Debit Card
C339508,Male,23,Credit Card
C334518,Female,47,Credit Card
C307477,Female,25,Cash
C238833,Male,22,Credit Card
C135301,Female,60,Cash
C993876,Female,38,Debit Card
C512698,Male,59,Credit Card
C618730,Male,20,Credit Card
C187608,Female,62,Credit Card
C955533,Female,56,Debit Card
C195673,Female,41,Debit Card
C327796,Female,39,Credit Card
C524469,Female,47,Credit Card
C105429,Female,55,Debit Card
C304866,Female,30,Credit Card
C304326,Male,34,Debit Card
C773181,Female,53,Cash
C467287,Female,24,Cash
C339114,Male,61,Cash
C299514,Female,32,Debit Card
C163011,Female,51,Debit Card
C120118,Male,55,Credit Card
C157064,Female,49,Debit Card
C670293,Female,26,Credit Card
C210060,Female,56,Credit Card
C254397,Male,60,Cash
C287355,Male,43,Cash
C175467,Female,69,Cash
C109885,Male,49,Cash
C119723,Female,55,Cash
C838257,Male,63,Debit Card
C846690,Male,36,Debit Card
C185502,Female,28,Credit Card
C176854,Male,45,Credit Card
C184727,Male,67,Cash
C551975,Female,46,Cash
C310676,Female,59,Debit Card
C107258,Female,65,Cash
C845711,Female,34,Credit Card
C709824,Female,68,Debit Card
C339202,Female,50,Debit Card
C162162,Male,30,Cash
C108465,Male,35,Debit Card
C682985,Male,54,Debit Card
C309367,Male,20,Cash
C218573,Female,58,Credit Card
C175732,Male,31,Cash
C103461,Female,29,Cash
C249679,Male,47,Cash
C178845,Female,18,Cash
C177475,Female,20,Credit Card
C267852,Female,50,Debit Card
C194974,Male,47,Cash
C128277,Male,48,Credit Card
C502572,Male,35,Credit Card
C337111,Female,50,Credit Card
C243037,Female,41,Cash
C334686,Female,27,Credit Card
C265568,Female,64,Credit Card
C335904,Male,42,Debit Card
C119157,Female,22,Credit Card
C559217,Female,64,Cash
C280866,Male,59,Debit Card
C574590,Female,53,Debit Card
C919190,Male,29,Credit Card
C185049,Female,30,Credit Card
C295880,Female,50,Cash
C245681,Female,42,Credit Card
C316015,Male,23,Cash
C111244,Female,41,Cash
C716683,Male,29,Debit Card
C201036,Female,59,Debit Card
C136714,Female,34,Debit Card
C310969,Female,22,Cash
C750093,Male,34,Cash
C521028,Female,69,Credit Card
C311482,Male,61,Cash
C122157,Female,44,Cash
C369937,Female,64,Cash
C228472,Female,40,Cash
C209723,Male,58,Cash
C160421,Male,23,Credit Card
C162397,Male,36,Cash
C940481,Female,64,Cash
C314546,Female,60,Cash
C271866,Male,39,Debit Card
C164577,Male,65,Debit Card
C240837,Male,66,Debit Card
C159771,Male,52,Cash
C126598,Male,33,Cash
C882358,Male,63,Debit Card
C189942,Female,23,Cash
C187110,Female,27,Debit Card
C388552,Female,22,Credit Card
C110267,Male,23,Debit Card
C176312,Male,38,Cash
C863183,Male,57,Cash
C294679,Male,21,Cash
C539974,Female,33,Cash
C317223,Male,34,Credit Card
C208844,Male,69,Credit Card
C130720,Male,66,Credit Card
C256755,Female,46,Cash
C222250,Male,36,Credit Card
C461133,Female,64,Debit Card
C200881,Male,53,Cash
C164916,Male,66,Credit Card
C143944,Female,19,Credit Card
C184428,Female,55,Cash
C229001,Male,50,Credit Card
C197522,Male,39,Credit Card
C299443,Male,64,Credit Card
C151752,Male,22,Debit Card
C582235,Female,49,Debit Card
C128660,Female,45,Credit Card
C212483,Male,52,Cash
C523660,Male,42,Cash
C432354,Male,55,Cash
C183706,Male,63,Cash
C211766,Female,32,Credit Card
C271297,Female,49,Cash
C307855,Female,24,Cash
C130682,Female,37,Cash
C105423,Female,41,Cash
C193454,Female,39,Debit Card
C170711,Male,19,Debit Card
C399735,Female,59,Cash
C330736,Female,68,Debit Card
C200345,Female,52,Credit Card
C101897,Female,60,Cash
C106311,Male,39,Credit Card
C334601,Female,26,Cash
C294370,Female,33,Credit Card
C189027,Male,57,Credit Card
C278541,Female,52,Credit Card
C274501,Female,26,Cash
C221164,Male,63,Credit Card
C260060,Female,33,Debit Card
C295466,Male,55,Cash
C145650,Female,26,Cash
C787279,Female,67,Cash
C279904,Male,64,Credit Card
C382952,Male,18,Credit Card
C223465,Female,57,Cash
C373731,Female,40,Credit Card
C224169,Male,46,Credit Card
C276445,Male,21,Credit Card
C194327,Female,48,Debit Card
C232136,Male,24,Credit Card
C186023,Male,69,Cash
C336395,Female,45,Credit Card
C183611,Female,59,Cash
C425857,Male,43,Credit Card
C935162,Female,47,Cash
C858254,Male,33,Cash
C284961,Male,69,Cash
C216268,Male,57,Cash
C257213,Female,46,Credit Card
C241204,Male,48,Credit Card
C182933,Male,30,Debit Card
C261165,Female,18,Cash
C876858,Male,49,Credit Card
C215484,Female,43,Debit Card
C313275,Female,34,Cash
C334382,Female,39,Credit Card
C123988,Male,20,Debit Card
C271255,Male,68,Credit Card
C176802,Female,49,Credit Card
C327424,Male,58,Cash
C235398,Female,26,Cash
C892096,Male,24,Cash
C321209,Male,61,Cash
C166181,Male,42,Credit Card
C255639,Female,64,Cash
C207215,Male,30,Credit Card
C133833,Female,69,Cash
C176572,Female,38,Credit Card
C172351,Male,30,Credit Card
C104728,Female,18,Credit Card
C232031,Female,58,Cash
C210848,Male,35,Cash
C298103,Female,31,Cash
C431872,Male,26,Cash
C485668,Male,22,Credit Card
C144162,Male,28,Credit Card
C182320,Female,29,Cash
C142061,Male,38,Credit Card
C235773,Female,51,Debit Card
C325524,Female,55,Debit Card
C214831,Female,47,Cash
C119219,Female,68,Credit Card
C761041,Female,57,Cash
C269430,Male,30,Cash
C116921,Female,53,Credit Card
C721239,Female,67,Cash
C507725,Female,27,Credit Card
C133603,Female,63,Cash
C855678,Female,35,Credit Card
C297669,Male,62,Debit Card
C324332,Female,20,Cash
C239313,Male,34,Credit Card
C485136,Male,56,Credit Card
C866676,Male,22,Credit Card
C336940,Female,61,Cash
C190660,Male,54,Credit Card
C986930,Female,63,Credit Card
C738384,Male,25,Cash
C144584,Female,47,Credit Card
C283898,Female,44,Cash
C237664,Female,54,Cash
C273853,Female,62,Debit Card
C807680,Male,48,Cash
C832533,Male,58,Cash
C201574,Male,31,Cash
C292453,Male,53,Debit Card
C121797,Male,55,Cash
C111342,Male,46,Cash
C135306,Male,20,Credit Card
C295218,Female,58,Credit Card
C193441,Male,49,Cash
C526385,Male,63,Cash
C172204,Male,42,Credit Card
C457598,Female,40,Credit Card
C247589,Male,28,Credit Card
C198161,Female,68,Credit Card
C118460,Female,23,Cash
C121551,Male,28,Credit Card
C119297,Male,40,Credit Card
C301181,Female,18,Credit Card
C106583,Female,56,Credit Card
C803010,Male,38,Cash
C195405,Female,22,Credit Card
C765432,Female,63,Credit Card
C105743,Female,51,Credit Card
C261344,Female,45,Debit Card
C304389,Female,27,Cash
C184300,Male,51,Credit Card
C119894,Female,23,Credit Card
C329000,Female,29,Credit Card
C309515,Female,48,Credit Card
C123711,Male,19,Credit Card
C193264,Male,30,Credit Card
C537541,Female,32,Credit Card
C478916,Male,49,Cash
C131842,Female,31,Debit Card
C316343,Female,39,Cash
C331387,Male,20,Debit Card
C292307,Female,51,Cash
C224991,Male,52,Cash
C244694,Female,60,Cash
C925796,Female,21,Credit Card
C327954,Female,28,Credit Card
C323574,Female,58,Cash
C136014,Male,49,Cash
C240325,Female,41,Debit Card
C213981,Female,36,Credit Card
C283350,Female,29,Credit Card
C682406,Female,41,Cash
C496393,Female,42,Credit Card
C125296,Female,41,Cash
C115059,Female,21,Debit Card
C315888,Male,29,Cash
C170508,Female,21,Cash
C336846,Female,38,Credit Card
C387559,Male,44,Debit Card
C276122,Female,40,Credit Card
C301894,Male,26,Cash
C476451,Female,23,Cash
C894269,Female,69,Debit Card
C294999,Female,39,Credit Card
C220098,Male,61,Debit Card
C625736,Female,18,Credit Card
C251281,Male,40,Debit Card
C275432,Female,38,Credit Card
C123578,Male,28,Debit Card
C144276,Female,66,Credit Card
C238668,Female,43,Credit Card
C118349,Male,22,Credit Card
C125800,Female,41,Debit Card
C133559,Male,37,Credit Card
C100322,Female,24,Cash
C408592,Female,66,Cash
C758661,Female,39,Debit Card
C287850,Female,26,Debit Card
C330941,Male,66,Cash
C122866,Female,22,Credit Card
C140372,Female,60,Credit Card
C231470,Female,28,Debit Card
C741297,Male,36,Cash
C286611,Female,51,Credit Card
C155240,Female,29,Credit Card
C283849,Female,58,Cash
C121156,Male,68,Cash
C299779,Female,58,Debit Card
C115898,Male,26,Cash
C142672,Female,49,Credit Card
C234140,Female,41,Credit Card
C373154,Female,49,Credit Card
C954128,Female,28,Credit Card
C202349,Female,21,Cash
C210240,Female,69,Credit Card
C216013,Male,22,Credit Card
C222244,Male,26,Cash
C202286,Female,43,Cash
C291962,Female,47,Debit Card
C105764,Male,67,Cash
C878345,Female,48,Credit Card
C143430,Female,42,Debit Card
C338552,Female,21,Credit Card
C306089,Female,43,Cash
C253346,Female,39,Debit Card
C279849,Female,64,Cash
C197901,Female,53,Cash
C160452,Female,34,Credit Card
C463587,Male,68,Cash
C290609,Female,61,Credit Card
C288544,Male,64,Credit Card
C275199,Female,46,Credit Card
C576013,Female,55,Credit Card
C177280,Female,33,Cash
C119068,Female,40,Credit Card
C157534,Male,22,Cash
C455212,Male,21,Cash
C128834,Male,57,Credit Card
C339085,Female,29,Cash
C295069,Male,68,Cash
C257163,Male,20,Cash
C718508,Female,64,Cash
C272918,Male,18,Cash
C276263,Female,47,Credit Card
C968730,Female,27,Cash
C315154,Female,34,Cash
C146738,Male,39,Cash
C103888,Male,69,Cash
C488994,Female,48,Credit Card
C828471,Male,37,Credit Card
C222728,Male,18,Cash
C541498,Male,38,Cash
C198322,Female,40,Cash
C248859,Male,18,Debit Card
C657207,Female,19,Credit Card
C535999,Male,43,Debit Card
C330949,Female,27,Cash
C229071,Male,27,Debit Card
C524104,Female,25,Cash
C336350,Male,60,Cash
C199509,Male,22,Cash
C110091,Male,67,Credit Card
C213844,Female,33,Cash
C303112,Female,55,Cash
C121637,Female,49,Cash
C128876,Male,27,Cash
C315399,Female,23,Debit Card
C261237,Female,60,Debit Card
C137153,Female,21,Credit Card
C304748,Female,32,Credit Card
C403561,Female,42,Credit Card
C303302,Female,30,Cash
C156273,Male,36,Cash
C204724,Female,26,Debit Card
C166800,Female,31,Cash
C135204,Female,25,Cash
C997987,Female,59,Cash
C268054,Female,61,Debit Card
C215196,Male,42,Cash
C899218,Female,64,Credit Card
C730185,Female,29,Cash
C886153,Female,32,Credit Card
C126883,Male,60,Credit Card
C582855,Male,53,Cash
C323917,Male,31,Cash
C436520,Male,28,Debit Card
C493406,Female,34,Cash
C240135,Female,34,Cash
C581116,Male,47,Cash
C184459,Female,47,Credit Card
C229051,Male,49,Cash
C245572,Male,54,Credit Card
C259676,Female,68,Cash
C287764,Female,21,Cash
C159315,Female,32,Cash
C747837,Female,56,Cash
C214029,Female,47,Cash
C179057,Male,45,Credit Card
C211416,Male,58,Credit Card
C187422,Female,69,Cash
C191032,Female,51,Debit Card
C114902,Female,35,Credit Card
C225306,Male,61,Cash
C310413,Female,19,Cash
C245745,Female,37,Credit Card
C172646,Male,30,Credit Card
C218079,Female,48,Debit Card
C295505,Female,26,Cash
C169406,Male,49,Cash
C588455,Male,62,Cash
C141530,Female,31,Cash
C121976,Female,65,Credit Card
C246503,Female,59,Credit Card
C338690,Female,25,Debit Card
C207320,Male,56,Cash
C949760,Male,31,Cash
C492890,Male,19,Credit Card
C476125,Female,55,Credit Card
C280881,Female,67,Cash
C211626,Male,22,Cash
C804869,Male,54,Cash
C198180,Male,51,Cash
C160512,Female,51,Credit Card
C192871,Female,19,Cash
C301754,Male,43,Cash
C190313,Female,55,Cash
C162841,Female,21,Debit Card
C251203,Male,40,Credit Card
C290632,Male,52,Cash
C226593,Male,26,Credit Card
C159886,Female,58,Debit Card
C123618,Female,59,Cash
C622329,Female,19,Credit Card
C740518,Female,39,Debit Card
C164046,Male,19,Debit Card
C722003,Male,65,Cash
C122254,Female,20,Cash
C833832,Female,31,Cash
C345828,Male,51,Credit Card
C334097,Female,38,Credit Card
C126100,Female,58,Debit Card
C510364,Male,44,Cash
C230207,Female,61,Cash
C189528,Female,64,Cash
C148047,Female,69,Credit Card
C304549,Female,26,Debit Card
C488263,Female,64,Cash
C160190,Male,19,Cash
C526513,Male,22,Cash
C335595,Female,68,Debit Card
C266128,Female,46,Credit Card
C187813,Male,40,Credit Card
C249993,Female,59,Cash
C439853,Female,18,Cash
C309165,Female,58,Cash
C434802,Male,46,Credit Card
C240902,Female,42,Debit Card
C939175,Male,62,Credit Card
C180719,Male,24,Debit Card
C252662,Female,18,Cash
C289993,Female,56,Credit Card
C132503,Female,59,Credit Card
C501294,Female,63,Cash
C233053,Female,32,Debit Card
C412543,Male,59,Cash
C949868,Male,30,Cash
C165331,Female,32,Cash
C151464,Female,38,Credit Card
C259107,Female,47,Cash
C723990,Female,35,Cash
C160596,Female,35,Debit Card
C339385,Female,45,Credit Card
C207922,Male,46,Cash
C227945,Male,49,Debit Card
C134039,Female,69,Credit Card
C140290,Male,33,Cash
C261517,Female,41,Cash
C340084,Female,52,Debit Card
C264545,Male,38,Credit Card
C173388,Male,52,Cash
C274472,Female,55,Credit Card
C921087,Female,60,Credit Card
C306330,Female,26,Cash
C143595,Female,57,Cash
C484681,Male,63,Credit Card
C102515,Female,28,Cash
C265780,Female,59,Cash
C828402,Male,64,Cash
C237366,Male,67,Debit Card
C181184,Male,56,Cash
C153137,Female,65,Cash
C291291,Female,24,Cash
C319696,Male,43,Cash
C225949,Female,28,Cash
C391248,Female,37,Cash
C137362,Female,18,Credit Card
C136682,Female,63,Cash
C315726,Female,37,Cash
C118571,Female,46,Cash
C770626,Female,18,Debit Card
C243451,Female,36,Cash
C353540,Male,20,Cash
C480991,Male,66,Credit Card
C162398,Female,34,Cash
C101261,Female,31,Debit Card
C232859,Female,59,Credit Card
C297801,Female,24,Debit Card
C336156,Female,39,Credit Card
C122011,Female,58,Credit Card
C811884,Female,37,Credit Card
C191489,Female,39,Cash
C160706,Female,46,Credit Card
C159205,Female,40,Credit Card
C901974,Male,22,Cash
C273323,Male,48,Cash
C217716,Female,51,Cash
C572091,Female,38,Cash
C222040,Female,45,Debit Card
C293605,Male,35,Cash
C182693,Female,62,Debit Card
C166142,Female,34,Cash
C233561,Male,36,Cash
C337721,Female,23,Debit Card
C157128,Female,37,Debit Card
C298828,Female,53,Credit Card
C202633,Female,27,Debit Card
C182302,Female,22,Credit Card
C430931,Female,46,Cash
C327137,Male,38,Credit Card
C171377,Female,34,Cash
C251786,Female,55,Cash
C437904,Female,22,Cash
C192357,Male,26,Debit Card
C249994,Female,37,Credit Card
C314945,Female,61,Cash
C207391,Female,67,Cash
C138767,Male,69,Cash
C817202,Female,27,Debit Card
C769179,Female,26,Cash
C758807,Female,30,Debit Card
C271813,Female,69,Credit Card
C304924,Male,39,Debit Card
C312568,Female,43,Cash
C266377,Female,38,Credit Card
C289260,Female,36,Debit Card
C151503,Female,61,Credit Card
C615393,Female,56,Credit Card
C205984,Male,58,Credit Card
C224857,Male,66,Cash
C235663,Male,38,Cash
C268455,Female,64,Debit Card
C475080,Male,64,Credit Card
C338671,Female,21,Cash
C606472,Female,45,Cash
C424443,Male,31,Credit Card
C181284,Male,37,Cash
C184744,Male,31,Credit Card
C271031,Female,63,Cash
C932517,Female,26,Debit Card
C581271,Male,46,Credit Card
C850866,Female,31,Credit Card
C264819,Female,60,Cash
C279559,Female,23,Credit Card
C162008,Female,59,Credit Card
C475377,Female,44,Debit Card
C198094,Female,54,Credit Card
C838623,Male,55,Debit Card
C853154,Male,50,Cash
C291802,Female,36,Debit Card
C206443,Male,33,Cash
C164988,Male,18,Cash
C218830,Female,54,Credit Card
C172917,Male,46,Debit Card
C127847,Male,38,Credit Card
C771924,Female,39,Credit Card
C185774,Female,36,Debit Card
C227232,Male,53,Credit Card
C264631,Male,50,Credit Card
C205376,Male,64,Cash
C161073,Female,44,Cash
C322260,Male,42,Credit Card
C121211,Female,67,Debit Card
C171987,Male,46,Credit Card
C290363,Female,47,Credit Card
C379931,Female,50,Credit Card
C422499,Male,39,Cash
C475169,Male,31,Cash
C198030,Female,28,Debit Card
C162965,Male,68,Cash
C330282,Male,55,Debit Card
C199520,Female,58,Debit Card
C219393,Male,49,Cash
C239813,Male,57,Credit Card
C283880,Female,52,Credit Card
C217948,Female,28,Cash
C170925,Female,47,Cash
C465167,Female,46,Cash
C155697,Male,38,Cash
C111981,Male,47,Credit Card
C107279,Female,23,Cash
C895045,Male,38,Cash
C160201,Male,48,Debit Card
C278169,Male,48,Cash
C709743,Female,50,Cash
C273931,Female,59,Debit Card
C177500,Male,31,Credit Card
C392081,Male,27,Credit Card
C311887,Female,35,Cash
C744124,Female,44,Credit Card
C550185,Male,47,Cash
